SMILES,CID,Unnamed: 0,MW,LogP,MR,TPSA,NumAromaticRings,FractionCSP3,NumValenceElectron,MaxCharge,MinCharge,BertzCT,BalabanJ,LabuteASA
Cc1ccc(cc1)Nc1c2c(c(cc1)O)C(=O)c1ccccc1C2=O,6680,-0.12483755678647183,1.2094956806775814,1.7827123505961204,1.8936630200681848,0.25825279540345375,1.9417670845149058,-0.4528262366374673,1.656752163722871,-0.5815360000260476,-1.4062652003109015,2.013714999517693,-1.7141756827221464,1.7238579863750882
c1ccc2c(c1)C(=O)c1c(C2=O)c(c(cc1Br)Br)N,6681,-0.09362816758985389,1.9508652238576618,1.2434159864406935,1.0055719993227648,0.05142600701198179,0.9345888303973613,-0.7662233789501038,0.46591365196276857,-0.6378382635361994,-0.23776569879499485,0.91609198238094,-0.5008411626856848,1.0204340297006294
c1ccc2c(c1)C(=O)c1c(C2=O)c(c(cc1O)O)N,6682,-0.06241877839323592,0.14588263667032866,-0.5092433022523614,0.34849536887392013,1.3924855996913001,0.9345888303973613,-0.7662233789501038,0.46591365196276857,-0.5813776779175748,-1.4047329424681747,0.8996148516870264,-0.5008411626856848,0.33750252703941425
c1ccc2c(c1)C(=O)c1c(C2=O)c(c(cc1Nc1cc(c(cc1)N)S([O])([O])O)S([O])([O])O)N,6689,-0.03120938919661796,3.507184534291285,1.6213429917327247,3.098931349544891,5.292032339155505,1.9417670845149058,-0.7662233789501038,3.6981896124544753,-0.6364028599739284,-0.24277750967888775,3.3001450958660747,-1.5216441941676115,3.442170455138805
c1ccc(cc1)Oc1cccc2c1C(=O)c1c(C2=O)c(ccc1)Oc1ccccc1,6699,0.0,2.1142540716588463,3.297554562374166,2.8139480956293004,-0.19915260200076235,2.9489453386324502,-0.7662233789501038,2.592410994391523,-0.5783493580725629,-0.8687821253953154,2.5910864064548615,-2.3436191867395766,2.7992571256351253
c1ccc2c(c1)C(=O)c1c(C2=O)c(ccc1)N(=O)=O,6704,0.03120938919661796,0.11695562190197961,0.24926399138772118,0.2892896637377059,0.6188738623424299,0.9345888303973613,-0.7662233789501038,0.3808537582656184,2.253591502954775,0.9166017152971304,0.8975954763562437,-0.6410275966637696,0.32713876286444743
c1ccc2c(c1)C(=O)c1c(C2=O)c(ccc1)S([O])([O])O,6713,0.06241877839323592,0.6201221034901171,0.5969269868220087,0.46372765706106645,1.1786982943828075,0.9345888303973613,-0.7662233789501038,0.7210933330542191,-0.6663143952167718,0.7892829490338431,0.8836250266460157,-0.6807586878901182,0.6438646298051683
c1cc2c3c(c1)C(=O)C(=O)c3ccc2,6724,0.09362816758985389,-0.9023055358706661,0.12373053679971406,-0.461636392653427,-0.811015184325533,0.9345888303973613,-0.7662233789501038,-0.7249248597973338,0.6439197546470884,0.9560275333599181,0.008984803009690557,-0.07222604559374608,-0.690050205264523
CCc1cc2c(cc1)C(=O)c1ccccc1C2=O,6772,0.12483755678647183,-0.12615470112387978,0.791694546153071,0.43755433687948125,-0.811015184325533,0.9345888303973613,0.05644411962056746,0.21073397087131807,-0.7112641618693147,0.9165512716064731,0.5667593832639053,-0.8500684958345464,0.2547649981757431
C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N,6775,0.1560469459830898,-0.2590812213689111,-0.7449211697034512,-0.7670825231419341,0.7660390771594385,-1.0797676778377279,-0.7662233789501038,-0.6398649661001836,0.09221497529777314,0.9365337241539979,-0.35635580360004526,1.9115416521861877,-0.37153876004751685
c1ccc2c(c1)C(=O)c1ccccc1C2=O,6780,0.18725633517970777,-0.5286936258814473,0.32538004905733164,-0.07295605551424776,-0.811015184325533,0.9345888303973613,-0.7662233789501038,-0.29962539131158294,-0.7116116066106378,0.9165512409294684,-0.10225283831658316,-0.671075883327559,-0.22431238774384132
C1(=C(C(=O)C(=C(C1=O)Br)Br)Br)Br,68101,0.21846572437632572,2.5629384723563984,0.8883735475068455,-0.0715951299640414,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,-0.20025991481069652,0.9296627412724024,-1.044250761537646,1.4848983780958416,0.13082396112722294
CC1=C(C(=O)C(=C(C1=O)C)C)C,68238,0.24967511357294367,-1.16020938678649,-0.2143972226519972,-0.779929660335889,-0.811015184325533,-1.0797676778377279,1.8663126164760446,-0.809984753494484,-1.0287032248131676,0.9082803325969784,-1.084246961143053,1.4848983780958416,-0.9985904347088618
C1(=C(C(=O)C(=C(C1=O)F)F)F)F,68239,0.2808845027695616,-0.9327535147091763,-0.5225097175324678,-1.7741674302952697,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,1.3915394697037118,0.9745069821487417,-1.044250761537646,1.4848983780958416,-1.329680961210877
COC1=CC(=O)C=C(C1=O)OC,68262,0.3120938919661796,-1.1036180444023793,-1.551154392313716,-1.1372542727982944,-0.19915260200076235,-1.0797676778377279,0.8791116181912388,-0.809984753494484,1.6020336005535925,-1.2492352933858637,-1.118497793608591,0.7252242221861896,-1.0927807568808194
c1ccc2c(c1)C(=O)c1c(C2=O)c(ccc1)F,68436,0.34330328116279757,-0.2705601954833354,0.44071494689875645,-0.07524241043859596,-0.811015184325533,0.9345888303973613,-0.7662233789501038,-0.044445710220132446,-0.6107542684990268,0.9165718248040365,0.527521599903708,-0.6146501914630608,-0.06754632640955344
C1=CC(=O)C(=CC1=O)Cl,69671,0.37451267035941554,-1.4710456570874517,-1.0384903568331052,-1.524192625233209,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-1.5755237967688356,-0.6113771466823026,0.9023142125956823,-1.2594622263866313,0.6628271658216911,-1.5689913384300986
c1ccc(cc1)C1=CC(=O)C(=CC1=O)c1ccccc1,70055,0.40572205955603347,0.21853019409698965,1.0246859645099393,0.9669543759100864,-0.811015184325533,0.9345888303973613,-0.7662233789501038,0.5509735456599187,-0.9568668896897381,0.9093744777770884,0.5193094638578012,-1.4570996753533745,0.6819372430833145
